##NAMES=Fayalite
##RRUFFID=R100104
##IDEAL CHEMISTRY=Fe^2+^_2_SiO_4_
##LOCALITY=Dannemora, Uppsala Province, Sweden
##OWNER=RRUFF
##SOURCE=American Museum of Natural History
##DESCRIPTION=Dark brown fragment, variety knebelite
##STATUS=The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis.
##URL=rruff.info/R100104
81.480, 0.141
81.490, 0.107
81.500, 0.090
81.510, 0.086
81.520, 0.091
81.530, 0.099
81.540, 0.107
81.550, 0.113
81.560, 0.118
81.570, 0.122
81.580, 0.129
81.590, 0.142
81.600, 0.163
81.610, 0.192
81.620, 0.226
81.630, 0.259
81.640, 0.284
81.650, 0.297
81.660, 0.293
81.670, 0.272
81.680, 0.238
81.690, 0.195
81.700, 0.150
81.710, 0.108
81.720, 0.073
81.730, 0.046
81.740, 0.028
81.750, 0.015
81.760, 0.008
81.770, 0.004
81.780, 0.002
81.790, 0.001
81.800, 0.000
81.810, 0.000
81.820, 0.000
81.830, 0.000
81.840, 0.000
81.850, 0.000
81.860, 0.000
81.870, 0.000
81.880, 0.000
81.890, 0.000
81.900, 0.000
81.910, 0.000
81.920, 0.000
81.930, 0.000
81.940, 0.000
81.950, 0.000
81.960, 0.000
81.970, 0.001
81.980, 0.002
81.990, 0.004
82.000, 0.009
82.010, 0.019
82.020, 0.038
82.030, 0.071
82.040, 0.124
82.050, 0.203
82.060, 0.313
82.070, 0.453
82.080, 0.614
82.090, 0.783
82.100, 0.938
82.110, 1.057
82.120, 1.124
82.130, 1.131
82.140, 1.085
82.150, 1.004
82.160, 0.909
82.170, 0.822
82.180, 0.758
82.190, 0.716
82.200, 0.692
82.210, 0.670
82.220, 0.638
82.230, 0.587
82.240, 0.517
82.250, 0.433
82.260, 0.347
82.270, 0.270
82.280, 0.212
82.290, 0.181
82.300, 0.179
82.310, 0.208
82.320, 0.261
82.330, 0.333
82.340, 0.411
82.350, 0.483
82.360, 0.537
82.370, 0.565
82.380, 0.563
82.390, 0.536
82.400, 0.492
82.410, 0.445
82.420, 0.403
82.430, 0.373
82.440, 0.357
82.450, 0.349
82.460, 0.348
82.470, 0.350
82.480, 0.361
82.490, 0.395
82.500, 0.471
82.510, 0.617
82.520, 0.857
82.530, 1.205
82.540, 1.657
82.550, 2.183
82.560, 2.725
82.570, 3.208
82.580, 3.551
82.590, 3.693
82.600, 3.606
82.610, 3.306
82.620, 2.846
82.630, 2.299
82.640, 1.743
82.650, 1.241
82.660, 0.829
82.670, 0.520
82.680, 0.307
82.690, 0.170
82.700, 0.091
82.710, 0.051
82.720, 0.037
82.730, 0.045
82.740, 0.075
82.750, 0.133
82.760, 0.229
82.770, 0.371
82.780, 0.566
82.790, 0.812
82.800, 1.097
82.810, 1.398
82.820, 1.682
82.830, 1.919
82.840, 2.084
82.850, 2.170
82.860, 2.182
82.870, 2.139
82.880, 2.061
82.890, 1.961
82.900, 1.843
82.910, 1.704
82.920, 1.537
82.930, 1.341
82.940, 1.122
82.950, 0.895
82.960, 0.677
82.970, 0.484
82.980, 0.328
82.990, 0.210
83.000, 0.130
83.010, 0.081
83.020, 0.056
83.030, 0.050
83.040, 0.057
83.050, 0.075
83.060, 0.102
83.070, 0.137
83.080, 0.181
83.090, 0.234
83.100, 0.297
83.110, 0.370
83.120, 0.451
83.130, 0.531
83.140, 0.604
83.150, 0.657
83.160, 0.680
83.170, 0.668
83.180, 0.620
83.190, 0.543
83.200, 0.447
83.210, 0.347
83.220, 0.253
83.230, 0.174
83.240, 0.113
83.250, 0.070
83.260, 0.042
83.270, 0.028
83.280, 0.022
83.290, 0.023
83.300, 0.029
83.310, 0.037
83.320, 0.046
83.330, 0.054
83.340, 0.060
83.350, 0.063
83.360, 0.063
83.370, 0.058
83.380, 0.050
83.390, 0.041
83.400, 0.032
83.410, 0.023
83.420, 0.015
83.430, 0.010
83.440, 0.006
83.450, 0.003
83.460, 0.002
83.470, 0.001
83.480, 0.000
83.490, 0.000
83.500, 0.000
83.510, 0.000
83.520, 0.000
83.530, 0.000
83.540, 0.000
83.550, 0.000
83.560, 0.000
83.570, 0.000
83.580, 0.000
83.590, 0.000
83.600, 0.000
83.610, 0.000
83.620, 0.000
83.630, 0.000
83.640, 0.000
83.650, 0.000
83.660, 0.000
83.670, 0.000
83.680, 0.000
83.690, 0.000
83.700, 0.000
83.710, 0.000
83.720, 0.000
83.730, 0.000
83.740, 0.000
83.750, 0.000
83.760, 0.000
83.770, 0.000
83.780, 0.000
83.790, 0.000
83.800, 0.000
83.810, 0.000
83.820, 0.000
83.830, 0.000
83.840, 0.000
83.850, 0.000
83.860, 0.000
83.870, 0.000
83.880, 0.000
83.890, 0.000
83.900, 0.000
83.910, 0.000
83.920, 0.000
83.930, 0.000
83.940, 0.000
83.950, 0.000
83.960, 0.000
83.970, 0.000
83.980, 0.000
83.990, 0.000
84.000, 0.000
84.010, 0.000
84.020, 0.000
84.030, 0.000
84.040, 0.000
84.050, 0.000
84.060, 0.000
84.070, 0.000
84.080, 0.000
84.090, 0.000
84.100, 0.000
84.110, 0.000
84.120, 0.000
84.130, 0.000
84.140, 0.000
84.150, 0.000
84.160, 0.000
84.170, 0.000
84.180, 0.000
84.190, 0.000
84.200, 0.000
84.210, 0.000
84.220, 0.001
84.230, 0.002
84.240, 0.004
84.250, 0.007
84.260, 0.011
84.270, 0.017
84.280, 0.025
84.290, 0.034
84.300, 0.044
84.310, 0.054
84.320, 0.061
84.330, 0.066
84.340, 0.067
84.350, 0.065
84.360, 0.061
84.370, 0.060
84.380, 0.064
84.390, 0.080
84.400, 0.115
84.410, 0.176
84.420, 0.270
84.430, 0.400
84.440, 0.561
84.450, 0.743
84.460, 0.926
84.470, 1.087
84.480, 1.199
84.490, 1.245
84.500, 1.217
84.510, 1.120
84.520, 0.971
84.530, 0.796
84.540, 0.618
84.550, 0.456
84.560, 0.324
84.570, 0.223
84.580, 0.153
84.590, 0.110
84.600, 0.087
84.610, 0.082
84.620, 0.097
84.630, 0.134
84.640, 0.200
84.650, 0.301
84.660, 0.441
84.670, 0.617
84.680, 0.822
84.690, 1.038
84.700, 1.240
84.710, 1.404
84.720, 1.507
84.730, 1.534
84.740, 1.481
84.750, 1.359
84.760, 1.184
84.770, 0.981
84.780, 0.772
84.790, 0.579
84.800, 0.412
84.810, 0.280
84.820, 0.181
84.830, 0.112
84.840, 0.067
84.850, 0.040
84.860, 0.027
84.870, 0.025
84.880, 0.033
84.890, 0.053
84.900, 0.085
84.910, 0.131
84.920, 0.191
84.930, 0.264
84.940, 0.341
84.950, 0.416
84.960, 0.475
84.970, 0.511
84.980, 0.516
84.990, 0.490
85.000, 0.438
85.010, 0.367
85.020, 0.289
85.030, 0.214
85.040, 0.149
85.050, 0.097
85.060, 0.060
85.070, 0.035
85.080, 0.019
85.090, 0.010
85.100, 0.005
85.110, 0.002
85.120, 0.001
85.130, 0.000
85.140, 0.000
85.150, 0.000
85.160, 0.000
85.170, 0.000
85.180, 0.000
85.190, 0.000
85.200, 0.000
85.210, 0.000
85.220, 0.000
85.230, 0.000
85.240, 0.000
85.250, 0.000
85.260, 0.000
85.270, 0.000
85.280, 0.000
85.290, 0.000
85.300, 0.000
85.310, 0.000
85.320, 0.000
85.330, 0.000
85.340, 0.000
85.350, 0.000
85.360, 0.000
85.370, 0.000
85.380, 0.000
85.390, 0.000
85.400, 0.000
85.410, 0.000
85.420, 0.000
85.430, 0.000
85.440, 0.000
85.450, 0.000
85.460, 0.000
85.470, 0.000
85.480, 0.000
85.490, 0.000
85.500, 0.000
85.510, 0.000
85.520, 0.000
85.530, 0.000
85.540, 0.000
85.550, 0.000
85.560, 0.000
85.570, 0.000
85.580, 0.000
85.590, 0.000
85.600, 0.000
85.610, 0.000
85.620, 0.000
85.630, 0.000
85.640, 0.000
85.650, 0.000
85.660, 0.000
85.670, 0.000
85.680, 0.000
85.690, 0.001
85.700, 0.002
85.710, 0.005
85.720, 0.011
85.730, 0.023
85.740, 0.047
85.750, 0.090
85.760, 0.163
85.770, 0.278
85.780, 0.444
85.790, 0.667
85.800, 0.942
85.810, 1.253
85.820, 1.566
85.830, 1.840
85.840, 2.033
85.850, 2.113
85.860, 2.065
85.870, 1.898
85.880, 1.640
85.890, 1.333
85.900, 1.019
85.910, 0.732
85.920, 0.496
85.930, 0.317
85.940, 0.192
85.950, 0.113
85.960, 0.069
85.970, 0.048
85.980, 0.042
85.990, 0.048
86.000, 0.062
86.010, 0.085
86.020, 0.118
86.030, 0.166
86.040, 0.234
86.050, 0.327
86.060, 0.445
86.070, 0.584
86.080, 0.734
86.090, 0.875
86.100, 0.988
86.110, 1.054
86.120, 1.058
86.130, 1.001
86.140, 0.892
86.150, 0.747
86.160, 0.589
86.170, 0.436
86.180, 0.304
86.190, 0.200
86.200, 0.125
86.210, 0.075
86.220, 0.045
86.230, 0.030
86.240, 0.025
86.250, 0.026
86.260, 0.033
86.270, 0.042
86.280, 0.052
86.290, 0.062
86.300, 0.071
86.310, 0.077
86.320, 0.080
86.330, 0.078
86.340, 0.073
86.350, 0.064
86.360, 0.054
86.370, 0.043
86.380, 0.032
86.390, 0.023
86.400, 0.015
86.410, 0.010
86.420, 0.006
86.430, 0.003
86.440, 0.002
86.450, 0.001
86.460, 0.001
86.470, 0.000
86.480, 0.000
86.490, 0.001
86.500, 0.001
86.510, 0.003
86.520, 0.005
86.530, 0.008
86.540, 0.012
86.550, 0.020
86.560, 0.031
86.570, 0.048
86.580, 0.076
86.590, 0.118
86.600, 0.180
86.610, 0.267
86.620, 0.382
86.630, 0.521
86.640, 0.676
86.650, 0.829
86.660, 0.961
86.670, 1.050
86.680, 1.081
86.690, 1.048
86.700, 0.956
86.710, 0.821
86.720, 0.663
86.730, 0.504
86.740, 0.361
86.750, 0.243
86.760, 0.154
86.770, 0.092
86.780, 0.051
86.790, 0.027
86.800, 0.014
86.810, 0.008
86.820, 0.006
86.830, 0.008
86.840, 0.015
86.850, 0.027
86.860, 0.048
86.870, 0.080
86.880, 0.126
86.890, 0.186
86.900, 0.258
86.910, 0.338
86.920, 0.416
86.930, 0.482
86.940, 0.525
86.950, 0.538
86.960, 0.519
86.970, 0.471
86.980, 0.402
86.990, 0.323
87.000, 0.244
87.010, 0.173
87.020, 0.116
87.030, 0.073
87.040, 0.043
87.050, 0.024
87.060, 0.014
87.070, 0.008
87.080, 0.008
87.090, 0.010
87.100, 0.017
87.110, 0.030
87.120, 0.048
87.130, 0.074
87.140, 0.108
87.150, 0.147
87.160, 0.189
87.170, 0.228
87.180, 0.259
87.190, 0.278
87.200, 0.279
87.210, 0.265
87.220, 0.236
87.230, 0.198
87.240, 0.156
87.250, 0.116
87.260, 0.081
87.270, 0.053
87.280, 0.033
87.290, 0.019
87.300, 0.011
87.310, 0.006
87.320, 0.003
87.330, 0.002
87.340, 0.002
87.350, 0.002
87.360, 0.004
87.370, 0.008
87.380, 0.014
87.390, 0.023
87.400, 0.036
87.410, 0.053
87.420, 0.073
87.430, 0.095
87.440, 0.117
87.450, 0.137
87.460, 0.151
87.470, 0.158
87.480, 0.156
87.490, 0.147
87.500, 0.133
87.510, 0.114
87.520, 0.094
87.530, 0.074
87.540, 0.057
87.550, 0.042
87.560, 0.029
87.570, 0.020
87.580, 0.013
87.590, 0.008
87.600, 0.005
87.610, 0.003
87.620, 0.002
87.630, 0.001
87.640, 0.001
87.650, 0.001
87.660, 0.001
87.670, 0.001
87.680, 0.001
87.690, 0.001
87.700, 0.002
87.710, 0.003
87.720, 0.004
87.730, 0.006
87.740, 0.008
87.750, 0.011
87.760, 0.013
87.770, 0.015
87.780, 0.016
87.790, 0.017
87.800, 0.016
87.810, 0.015
87.820, 0.013
87.830, 0.011
87.840, 0.009
87.850, 0.009
87.860, 0.012
87.870, 0.019
87.880, 0.033
87.890, 0.057
87.900, 0.097
87.910, 0.155
87.920, 0.234
87.930, 0.334
87.940, 0.448
87.950, 0.565
87.960, 0.672
87.970, 0.752
87.980, 0.793
87.990, 0.787
88.000, 0.735
88.010, 0.648
88.020, 0.537
88.030, 0.420
88.040, 0.310
88.050, 0.216
88.060, 0.142
88.070, 0.089
88.080, 0.052
88.090, 0.030
88.100, 0.016
88.110, 0.009
88.120, 0.005
88.130, 0.005
88.140, 0.007
88.150, 0.014
88.160, 0.026
88.170, 0.049
88.180, 0.087
88.190, 0.148
88.200, 0.241
88.210, 0.376
88.220, 0.563
88.230, 0.808
88.240, 1.111
88.250, 1.461
88.260, 1.835
88.270, 2.196
88.280, 2.501
88.290, 2.706
88.300, 2.776
88.310, 2.697
88.320, 2.479
88.330, 2.153
88.340, 1.767
88.350, 1.371
88.360, 1.010
88.370, 0.714
88.380, 0.502
88.390, 0.383
88.400, 0.358
88.410, 0.430
88.420, 0.601
88.430, 0.868
88.440, 1.223
88.450, 1.645
88.460, 2.097
88.470, 2.532
88.480, 2.903
88.490, 3.173
88.500, 3.327
88.510, 3.378
88.520, 3.356
88.530, 3.301
88.540, 3.241
88.550, 3.187
88.560, 3.124
88.570, 3.023
88.580, 2.857
88.590, 2.607
88.600, 2.279
88.610, 1.898
88.620, 1.499
88.630, 1.122
88.640, 0.797
88.650, 0.542
88.660, 0.363
88.670, 0.259
88.680, 0.224
88.690, 0.252
88.700, 0.337
88.710, 0.476
88.720, 0.659
88.730, 0.872
88.740, 1.092
88.750, 1.294
88.760, 1.452
88.770, 1.546
88.780, 1.569
88.790, 1.527
88.800, 1.437
88.810, 1.320
88.820, 1.197
88.830, 1.080
88.840, 0.973
88.850, 0.870
88.860, 0.768
88.870, 0.661
88.880, 0.550
88.890, 0.438
88.900, 0.332
88.910, 0.239
88.920, 0.163
88.930, 0.105
88.940, 0.064
88.950, 0.036
88.960, 0.020
88.970, 0.010
88.980, 0.005
88.990, 0.002
89.000, 0.001
89.010, 0.000
89.020, 0.000
89.030, 0.000
89.040, 0.000
89.050, 0.000
89.060, 0.000
89.070, 0.000
89.080, 0.000
89.090, 0.000
89.100, 0.000
89.110, 0.000
89.120, 0.000
89.130, 0.000
89.140, 0.000
89.150, 0.000
89.160, 0.000
89.170, 0.000
89.180, 0.000
89.190, 0.000
89.200, 0.000
89.210, 0.000
89.220, 0.000
89.230, 0.000
89.240, 0.000
89.250, 0.000
89.260, 0.000
89.270, 0.000
89.280, 0.000
89.290, 0.000
89.300, 0.000
89.310, 0.000
89.320, 0.000
89.330, 0.000
89.340, 0.000
89.350, 0.000
89.360, 0.000
89.370, 0.000
89.380, 0.000
89.390, 0.000
89.400, 0.000
89.410, 0.000
89.420, 0.000
89.430, 0.000
89.440, 0.000
89.450, 0.000
89.460, 0.000
89.470, 0.000
89.480, 0.000
89.490, 0.000
89.500, 0.000
89.510, 0.000
89.520, 0.000
89.530, 0.000
89.540, 0.001
89.550, 0.002
89.560, 0.004
89.570, 0.009
89.580, 0.017
89.590, 0.030
89.600, 0.051
89.610, 0.081
89.620, 0.121
89.630, 0.170
89.640, 0.225
89.650, 0.281
89.660, 0.332
89.670, 0.371
89.680, 0.393
89.690, 0.398
89.700, 0.389
89.710, 0.374
89.720, 0.364
89.730, 0.368
89.740, 0.392
89.750, 0.437
89.760, 0.498
89.770, 0.563
89.780, 0.618
89.790, 0.651
89.800, 0.652
89.810, 0.619
89.820, 0.557
89.830, 0.477
89.840, 0.393
89.850, 0.318
89.860, 0.262
89.870, 0.234
89.880, 0.234
89.890, 0.261
89.900, 0.308
89.910, 0.367
89.920, 0.426
89.930, 0.476
89.940, 0.508
89.950, 0.518
89.960, 0.505
89.970, 0.471
89.980, 0.425
89.990, 0.374
90.000, 0.326
##END=



